2776276,-0.95715934,train
1161623,-1.2946047,train
1240229,-0.12518914,train
3721900,-0.25706983,train
2015650,-0.91794777,train
2905741,-1.109894,train
4771827,-0.20567688,train
4312321,-1.2385463,train
5025202,-0.63264817,train
1065522,-1.2748624,train
2007173,-0.9532832,train
2974406,-1.1907876,train
1444407,-0.06121717,train
4367942,-0.23431471,train
2227024,0.0400463,train
3932514,-1.832904,train
4421637,-1.1430575,train
2589915,-0.3292858,train
2678803,-1.2748624,train
1741585,-0.0695524,train
4797590,-1.2748624,train
1782168,-0.5900282,train
5113217,-0.9098396,train
2544385,-1.4182621,train
4746138,-1.1275543,train
2275554,-0.28126684,train
4346297,-0.47843647,train
4927597,-0.12439091,train
1491665,-0.9614337,train
4071773,-0.4644653,train
1961254,-0.7936262,train
1477169,-0.70624715,train
3869651,-0.7888647,train
4756524,-1.1669971,train
3237881,0.22322643,train
4312267,-0.8478198,train
1106596,-0.0729674,train
1831858,-0.87182075,train
3938104,-0.9103373,train
2637651,-1.2748624,train
2579302,-0.25855595,train
3548120,-0.92810327,train
2753331,-0.21763887,train
3938613,-0.82734734,train
2484979,-1.3145033,train
4890441,-1.0038303,train
1240020,-1.2748383,train
3698628,-1.1943263,train
2093870,-0.2176111,train
2939633,-1.2748624,train
1387236,-0.77452344,train
3923843,-1.2380258,train
3507788,0.70997083,train
3772203,-2.3389251,train
2292348,-1.6723913,train
2256844,-1.2191738,train
1704581,-0.20634499,train
3699247,-0.8983914,train
3387226,-1.0746763,train
2577024,-1.2121757,train
1924153,-0.8105599,train
3861268,-0.6237553,train
1616334,-1.2748624,train
4579746,-1.31176,train
4533054,-0.98201436,train
1242537,-0.5378904,train
4000775,-1.6639755,train
2590861,-1.3189596,train
1904764,0.26111314,train
1606983,-0.13631639,train
2163917,-0.7927332,train
1104486,-1.2748624,train
3664273,-1.2735447,train
4963533,-1.4427776,train
1420073,-0.14475155,train
2501873,-0.86944205,train
4950610,-1.2746991,train
4881878,-1.1481141,train
3496984,-0.79136676,train
3672061,-0.23058836,train
3512225,-0.3755527,train
2908873,-0.12708211,train
2462229,-0.69722617,train
1776323,0.8714462,train
4701314,-0.53399545,train
1156357,-0.8131173,train
2890120,-1.2244041,train
2340963,-0.2488804,train
4268881,-1.2514485,train
2426726,-1.6002531,train
4959660,-0.75173646,train
1688443,-0.21848674,train
3640893,-0.08424004,train
3906360,0.90900105,train
4820388,-0.55218583,train
3172574,-2.3044927,train
2039303,-0.09896065,train
2609236,-1.0288953,train
1724329,-1.4632281,train
3539506,-1.2748624,train
3782089,-0.73541206,train
1947758,-0.30838612,train
4707001,-0.51527256,train
1928083,0.40698883,train
2575712,-0.20235021,train
4626314,-1.2061027,train
2018974,-0.92308587,train
2723545,-0.37287268,train
4250749,-0.5187918,train
1596873,-1.2748624,train
2417881,-0.35179758,train
3888740,-0.860375,train
4734769,-0.8779171,train
3695011,-0.26900867,train
2737085,-1.0692127,train
4846577,-0.5401584,train
3760719,-0.47047868,train
3671928,0.022376895,train
2178311,-1.1359951,train
2965138,0.033185143,train
1345373,-0.31744668,train
1284068,0.6179248,train
1307338,-1.3000367,train
1559014,-0.82466996,train
3618319,-0.50207865,train
5113320,-0.4338859,train
2330726,-1.0650386,train
2417440,-1.130128,train
4844315,-0.91601884,train
4314964,-0.03663918,train
4965085,-0.86543834,train
4631455,-0.3767585,train
3328031,-1.1881983,train
3901734,-0.58352935,train
1852680,-0.72354084,train
2260602,-0.59635866,train
1326739,-0.76824033,train
1538191,0.15906157,train
3010953,-1.3000367,train
3390281,-0.8065103,train
4397844,-0.23085596,train
4375823,-0.53480285,train
1734080,-0.22931184,train
1597143,-0.6782862,train
4116238,-1.3652426,train
2883394,-0.6960959,train
3854377,-1.5057136,train
1680239,-1.3000367,train
4189891,-1.0985174,train
3895372,-1.3005058,train
4208343,-0.4374393,train
1463674,-0.6453964,train
3790877,-0.76653093,train
2821139,-0.55298775,train
2290845,-0.6458283,train
2196483,-1.398036,train
3845941,-2.0985777,train
2418043,-0.4035825,train
2415576,-1.3000367,train
3536393,-0.6037165,train
1928624,-1.2936956,train
2884374,-1.2901977,train
1611213,-2.1596522,train
1291838,-0.74098986,train
3558632,-1.3174818,train
3495184,-1.3000367,train
4921618,1.3638638,train
4787649,-0.64835465,train
4662014,-1.0287553,train
4715901,-1.0299042,train
3824172,-1.3000367,train
3760075,-1.0519572,train
2245209,-0.34319344,train
1624834,-0.9915435,train
2488573,-1.3802283,train
3367924,-0.10151904,train
2045178,-1.2675976,train
1038930,-1.3000367,train
4320905,-1.0781016,train
3058432,-0.25135517,train
2557556,-1.3000367,train
3151489,-0.75486726,train
1307445,-1.0376476,train
2329719,-0.8377193,train
2906843,-1.3000367,train
3852722,-1.4151636,train
2932701,-1.2522618,train
2904945,-0.8536101,train
2277339,-0.834421,train
3549563,-0.9067537,train
3779051,-0.9048629,train
3116595,-2.3484457,train
4208061,-0.5730315,train
2722663,-1.2935088,train
3476420,-0.7552177,train
2445205,-0.95668304,train
4991095,-1.1526119,train
1922116,-0.533144,train
4550525,-0.6404254,train
3824650,-0.7767631,train
4953742,-0.30678776,train
4893477,-0.5640786,train
4743323,-1.2496587,train
2796655,-1.1173089,train
2724807,-0.64362675,train
3622423,0.3019352,train
4760121,-1.2275134,train
3709486,-0.53298825,train
4238723,-1.1573737,train
2577024,-0.47181562,train
1498726,-0.5037093,train
3043697,-0.37861443,train
2163510,-1.1618015,train
2900965,-0.023480296,train
3699888,-1.3555126,train
4105533,0.24375908,train
5127109,-0.7570086,train
3673446,-1.2124053,train
3690870,-1.8767531,train
2186018,-1.0771574,train
2626642,-0.87678367,train
5029930,-0.015027182,train
2448990,-0.103725515,train
1484316,-1.3000367,train
2097548,-0.82001644,train
2407735,-0.5489527,train
3453054,-1.0789119,train
2928173,-0.49915054,train
5127295,-0.26369065,train
4133846,0.22496985,train
2418857,-0.93533856,train
3663276,-1.0560831,train
2866760,-0.7802102,train
3841059,-0.4968117,train
1050832,-1.3461192,train
4521017,-1.3000367,train
2289891,-0.5415224,train
3166025,-0.274877,train
2582969,-1.1821636,train
1574509,-0.8032508,train
4459164,-1.3000367,train
1883817,-1.0499686,train
4183687,-0.7757078,train
2367961,-1.2069436,train
3915221,-1.2691325,train
2149696,-0.14630713,train
5010401,-1.1622273,train
4568568,-0.55207396,train
3777376,-0.78314817,train
2689684,-1.2691325,train
4772234,-2.00511,train
2831123,-0.45539957,train
1925256,0.6208323,train
3748649,-0.6899721,train
1025168,-0.6677157,train
2407067,-0.8776059,train
3849227,-0.48909515,train
4969162,-1.2691325,train
4646647,-1.5916649,train
1276187,-0.00016735282,train
2610115,-0.8937279,train
3674672,-1.3751584,train
1850956,-0.72649395,train
4690917,-0.833477,train
3430538,-0.8981329,train
3091220,-1.1501198,train
4112710,-1.5727183,train
4739990,0.17307283,train
3745934,-0.93349963,train
1087870,-0.9848766,train
1186606,-0.59111583,train
1807615,-0.1756569,train
3846350,-1.2691325,train
3140467,-0.439288,train
4024007,-0.9541823,train
4768664,-0.6156607,train
4469025,-1.6165905,train
3140925,-1.2691325,train
5043511,0.7978037,train
2121396,-1.3398985,train
1523149,-0.11031474,train
3320329,-1.2691325,train
2113840,-1.6197385,train
2323998,-1.2691325,train
5081867,-0.43500096,train
2336618,-0.79666656,train
3531834,-1.2691325,train
4834220,-1.7535712,train
3443159,-1.1957836,train
2489062,-0.934142,train
1678347,-0.39837775,train
4880943,-0.91544944,train
2715051,-0.55137545,train
3728357,-0.769919,train
2542585,-1.2691325,train
3061382,-1.2165712,train
3026440,-0.9434332,train
4966837,-1.0411774,train
3024416,-1.1805967,train
4995468,-1.0053623,train
2669114,-0.7581789,train
2892850,-0.44545057,train
3548867,-0.8604019,train
2306635,-0.29531285,train
2020122,-1.7617476,train
2863960,-0.35621998,train
2622801,-0.9635301,train
4293093,-0.23787372,train
3837495,-1.6066018,train
1180495,-0.7474271,train
5030891,-0.31212124,train
5107947,-2.0094836,train
2214464,-2.4810703,train
2497475,-1.0372815,train
5028079,-1.6969689,train
1733490,0.44963032,train
2403046,-0.709578,train
2590800,-1.3309463,train
3787510,-1.0293002,train
3906480,-0.48113653,train
2293836,-1.286957,train
3675540,-1.2691325,train
1724635,-1.0172633,train
2662599,-0.52841836,train
3330441,-0.43854925,train
5113076,-0.6542517,train
3702428,-0.4821071,train
1235866,-0.29156044,train
4445002,-0.37748414,train
2780963,-1.0637591,train
2496644,-1.6092979,train
2933419,-1.2691325,train
3525148,-0.20105898,train
1711232,-1.2893069,train
4590278,-0.71472794,train
3328212,-0.044282608,train
2003973,-1.2455379,train
2772192,-2.041707,train
4727743,-0.62320155,train
3703553,-1.2691325,train
3559158,-1.0312572,train
1905542,-1.2691325,train
1387236,-1.4261987,train
4330852,-0.11157363,train
1943880,0.13338564,train
2966692,-1.2685463,train
2968944,-0.4225556,train
4257319,-1.1752197,train
3076149,-0.32784754,train
4719306,-0.6666848,train
1451844,0.026001189,train
3010722,-1.2303861,train
2988121,-1.446902,train
3076339,-1.1946746,train
5036344,-0.23420338,train
3980103,-1.8142885,train
2790770,-0.43875343,train
1431944,-1.1919757,train
1461748,-1.0891098,train
3412101,-0.42538658,train
4897234,-0.64082295,train
4368370,-1.008938,train
1705476,-1.2052667,train
3005879,-1.1629169,train
4258001,-1.2372226,train
1098790,0.07677579,train
1553399,-1.2691325,train
5066790,0.19133149,train
4957710,-0.7016548,train
4406142,-1.2691325,train
3830977,-1.1444691,train
2400707,-0.6538932,train
1118780,-0.38238177,train
4758714,-0.34662506,train
2752975,-0.000950081,train
4716718,-1.7418009,train
4620111,-1.4105828,train
4291767,-1.1367935,train
4967001,-1.3361311,train
3645631,-1.1746663,train
3327504,-0.8893585,train
4606623,-0.31162962,train
4140438,-0.34984732,train
2218914,-0.30310303,train
3705535,-0.9122978,train
4444673,0.4425077,train
4718987,-0.806841,train
3425327,-1.3361311,train
3372298,-0.27419683,train
2155333,-1.1295749,train
2670215,-1.507419,train
4366320,-1.2184355,train
4677461,-0.42028087,train
2343227,-0.95970494,train
3569264,-1.3361311,train
4875511,-0.98425466,train
4670285,0.09639023,train
1134605,-0.38560346,train
1128739,-2.1063597,train
1437695,-1.3361311,train
3734950,-0.29378673,train
3011858,-1.3361311,train
5074303,-0.61236966,train
2266617,-2.0604548,train
4075314,-0.48417202,train
4281533,-1.5784498,train
4044526,-0.9807186,train
3632916,-0.72815543,train
4804151,-0.85684407,train
1072165,-0.88402086,train
4278771,-1.0573709,train
2425595,-1.0986761,train
4436758,-0.2234768,train
3047260,-0.37799224,train
1736582,-1.1435972,train
1201766,0.25314322,train
2788869,-0.16132501,train
3028943,-0.4578741,train
3732384,-0.5813077,train
3989545,-0.51081234,train
3341723,-1.7986249,train
4733784,-0.94865817,train
4777407,-0.48982415,train
3041874,-0.7391631,train
3344235,-1.1073593,train
2995440,-0.6816578,train
2452922,-1.3361311,train
1653863,-1.2776048,train
3180617,-0.88501155,train
4429446,-0.6354756,train
3847991,-0.849788,train
4604434,-1.7728475,train
1222816,-1.1048176,train
2899601,-1.1578655,train
4094949,-1.3361311,train
2628508,0.4417341,train
4940200,-0.6417066,train
2871058,-1.0724365,train
1362457,-0.7579783,train
2482811,-0.7321185,train
4036531,-1.1262683,train
4319158,-1.2683195,train
1621821,-0.74198616,train
2848341,-2.6688323,train
2406117,-0.8706942,train
4573676,-0.4039145,train
2769836,-0.95067865,train
1179035,0.024471879,train
4645944,-1.2575178,train
2112418,-0.9649891,train
1035471,-1.3324034,train
4114763,-0.9041376,train
2064593,-0.92781323,train
4686966,-0.55079186,train
1494505,-0.6680151,train
2485874,-0.29707012,train
1125113,-1.291683,train
4589824,-1.2780879,train
3320102,-1.3361311,train
3337622,-0.9101676,train
3221260,-1.3361311,train
2992001,-1.0692966,train
4737532,-0.5686463,train
1029898,-1.289472,train
3765018,0.120985284,train
3124664,-1.3361311,train
5017100,-0.819009,train
4141487,-0.73039067,train
5079707,-1.2548045,train
1393915,0.015225819,train
3503847,-1.1100292,train
4978430,-0.60670346,train
1260865,-0.73452413,train
3176657,0.9997305,train
3233032,-0.54465383,train
1109454,-0.38266155,train
4118396,-0.24450888,train
1365443,-0.33907413,train
3437310,0.06278907,train
1486115,-0.5783065,train
3758456,-1.7008736,train
4454474,-0.5308253,train
4769248,-1.3361311,train
3603379,-0.909598,train
2879619,-0.5397284,train
1762262,-0.9154468,train
4538816,-0.45669484,train
3103309,-2.074382,train
3076429,-0.2583063,train
1364044,-0.7449283,train
1602999,-0.5647405,train
2459579,-1.5373995,train
1186472,-0.88161373,train
5018988,-0.86476994,train
3486479,-2.1431766,train
3845281,-1.1326721,train
1698875,-0.6752836,train
2715695,-1.300601,train
3825999,-0.94312316,train
3854783,-2.4094107,train
1746879,-0.9289593,train
4369403,-1.7725455,train
2649995,-0.031423908,train
2168906,0.30806586,train
2990117,-0.67715365,train
4254863,-1.1500007,train
4522475,-1.1296043,train
5092997,-1.7089275,train
3181586,-1.306864,train
3753451,-0.8430391,train
1788104,-1.2449806,train
2924824,-0.8577137,train
2593254,-0.7031867,train
2982824,-0.7583955,train
2227717,-1.2188741,train
3770816,-0.2672263,train
3262854,-1.3021204,train
4369792,-0.93366015,train
2681029,0.2536539,train
1246789,-1.0808731,train
1132816,-0.035131387,train
1255112,-0.9700781,train
1173543,-1.2561928,train
2890209,-1.1763028,train
2865746,-1.2760636,train
2826053,-0.19098978,train
4150391,-1.6138442,train
4966765,-1.1865169,train
4530228,-0.538379,train
4962391,-0.5132226,train
4218287,-0.5883151,train
4460982,-0.66359025,train
2702841,-0.5107896,train
2484533,-0.122601055,train
1863442,-1.0209292,train
4581001,-1.8653094,train
1041439,0.20822774,train
4347454,-1.235789,train
4677094,-0.37553924,train
1644542,-1.0694461,train
5106374,-0.86723703,train
2052519,-0.99055594,train
1572715,-0.20058224,train
4274004,-0.6034225,train
2147096,-0.44590166,train
2910102,-0.42664263,train
2011492,-0.40389094,train
3799618,-0.98947346,train
1139531,0.044063825,train
1775260,0.08311273,train
1835747,-0.55066997,train
1480233,-1.2674503,train
4384012,-1.306864,train
3355518,-0.8605352,train
3376438,-1.697298,train
5000136,-1.0270741,train
2558078,-0.74585754,train
1901120,-0.8685648,train
2648220,-0.99296325,train
5097302,-0.7938679,train
2551389,-1.306864,train
2589518,-0.41621822,train
3005407,-0.898904,train
1152186,-1.2786971,train
3275798,-0.68468446,train
3189905,-0.4306571,train
4824214,-0.5375303,train
2429086,-0.26079985,train
2369796,-1.0523052,train
1679978,-0.42383236,train
3631493,0.6009952,train
2041725,-1.5374572,train
3262194,-0.5675934,train
1812151,0.278722,train
4287842,-0.3631127,train
1900254,-1.2464479,train
1358226,-0.81206715,train
4803266,-1.3148967,train
4746037,-1.3193903,train
2013947,-0.78270376,train
2307478,-0.6328449,train
1118137,-0.6256572,train
4441722,-0.5276602,train
2921513,-0.8726996,train
1300712,-0.024321709,train
4375109,-1.306864,train
2818736,-1.5208787,train
3868343,-0.25173458,train
4553241,-0.73271084,train
2203425,-0.42983693,train
2589349,-0.80770046,train
2381170,-1.0575352,train
3196417,-1.306864,train
3705938,-1.327882,train
1868430,-1.306864,train
1366072,-0.70784277,train
4398051,-1.2717351,train
3737262,-1.0460647,train
4587466,-0.50766695,train
3801934,-1.2683995,train
4989981,-1.306864,train
3057035,-0.6047172,train
5131483,-1.1835346,train
1872265,-0.76471937,train
1416862,-0.18375455,train
4105494,-0.15566644,train
1019619,-0.90731734,train
3619842,-1.650709,train
2866415,-1.1115378,train
4156595,-0.41298983,train
4982533,-1.1616317,train
3012313,-1.1466963,train
3197329,-0.78636044,train
1188378,-2.5069137,train
2632024,-0.7598857,train
2661465,-0.7370511,train
5005061,-0.683704,train
3880306,-1.2670447,train
3249425,-0.27683958,train
3310805,-1.306864,train
4537562,0.13705714,train
1482619,-0.6616632,train
1955183,-1.306864,train
4470608,-1.306864,train
3795735,-0.27907184,train
2122012,-0.17741407,train
4693831,-0.23478375,train
4073526,-1.7564486,train
2940404,-1.1242378,train
1366929,-0.72501546,train
1558769,-0.86912566,train
2732498,-1.8636616,train
1344485,-0.795784,train
1332850,-0.7051624,train
2027545,-0.31724206,train
2751998,0.34528974,train
1780818,-1.4747413,train
5035569,-1.2836143,train
4408561,-1.307421,train
3074450,-0.7846592,train
2154923,-0.7615738,train
2300030,-0.33316013,train
1223515,-1.4923627,train
1471664,-0.9028672,train
4103712,-1.3088135,train
4901468,-0.5589747,train
2750663,-0.65204805,train
3137019,-0.53625864,train
2549892,-1.1471033,train
3640724,-0.95412457,train
3806081,-0.91721356,train
1121791,-0.12060402,train
1674755,-0.98398465,train
3555245,-1.3088135,train
4185012,-2.0881774,train
2769790,-1.0355704,train
2858562,-0.37723908,train
2819419,-1.3088135,train
4271707,-0.20559934,train
1870075,-1.1091849,train
4553020,-1.559419,train
1841374,-0.7241083,train
5080034,-1.8091828,train
1585204,-1.1108726,train
2888183,-0.504041,train
1093490,-0.5790898,train
2679344,-1.0715946,train
1219677,-0.6960616,train
4945399,-0.90989673,train
2804867,-1.306401,train
3654463,-0.083212666,train
2224002,-0.91914135,train
4208957,-1.0223019,train
1041182,0.30087692,train
1480183,-0.2788636,train
2659278,-1.3088135,train
3294948,-0.14242007,train
4100935,-0.4756339,train
1406077,-1.3088135,train
3172204,0.58966017,train
4740745,-0.2589382,train
1138519,-1.0920867,train
2120179,-0.49867043,train
1366072,-1.4068997,train
3145549,-1.3088135,train
2812897,-0.123759136,train
1412975,-0.66297215,train
3732384,-1.4203281,train
1453276,-0.48657948,train
4190700,-1.3199431,train
2864713,-0.6848429,train
2488676,-1.2431717,train
2759484,-0.44039884,train
1771403,-1.2489189,train
2123159,-0.28541005,train
1927865,-0.67667407,train
1454618,-1.1649382,train
3803265,-0.82648313,train
3012841,-1.067212,train
3328381,-1.259252,train
1059929,-1.3313453,train
3684920,-1.1859398,train
4888180,-0.18306562,train
3245371,-1.2918128,train
2570719,-1.6411375,train
2211682,-0.37673515,train
2403130,-0.4821014,train
3552844,-1.2299787,train
3231255,-1.1852386,train
3786439,-0.83307976,train
3877382,-0.79071826,train
3079935,-0.9787527,train
3274812,-0.9117685,train
1508211,-0.43417922,train
1579010,-0.4501291,train
1952747,-0.21132898,train
5064267,-0.8407243,train
4705670,-1.2757169,train
1055319,-0.98774445,train
5035820,-0.8761362,train
1958445,-1.2953508,train
3854304,-1.3056574,train
2179518,-0.39501005,train
1449752,-0.91472596,train
2619962,-0.052184325,train
1767278,-0.72993356,train
3595730,-0.12211145,train
3455220,-0.60568017,train
5110170,-0.25944746,train
3731389,-0.7479754,train
4708978,-1.3088135,train
3024504,-0.7578098,train
3633021,-0.5263571,train
4129139,0.08989269,train
3529055,-1.3338778,train
1486701,-1.0798808,train
1281628,-0.37893888,train
1941017,-1.4344599,train
3125095,0.08544285,train
4630583,-0.5950181,train
1643007,-0.7623004,train
3981892,-0.1826667,train
2065259,-1.3084917,train
2996707,-1.2601687,train
4448367,-1.5294626,train
4349021,-0.9168252,train
4599728,-0.9280364,train
1082791,-1.2601746,train
3163630,-1.1439469,train
3238712,-1.2379103,train
1596546,-1.0529449,train
1964277,-1.0018493,train
3841084,-0.4147361,train
4199462,-0.7011852,train
3623319,-1.0481616,train
3344973,-1.2527014,train
2542521,-1.4219465,train
1592051,0.1379365,train
1504364,-1.240469,train
3221370,-1.2789154,train
3913845,0.49050793,train
4395126,-1.0475229,train
4690643,-0.8979548,train
1150641,-1.2791597,train
4227661,-0.47897407,train
2708096,-0.97180873,train
2025964,-1.1651528,train
1151837,-1.1301353,train
3051256,-1.218728,train
5074478,-0.9599067,train
3151142,-1.159424,train
1532932,-0.6289665,train
2316339,-1.1277268,train
2422968,-0.73946136,train
1920223,-1.2791497,train
4615620,-0.19755591,train
3690313,-0.99024534,train
3291242,0.4653271,train
2942737,-1.7844867,train
3469908,-1.2390496,train
5031052,-1.252043,train
4524409,-0.29697737,train
2199272,-0.765379,train
3132812,-0.70935756,train
2595229,-0.9715034,train
3446561,-1.324382,train
3168876,-1.0185822,train
3176215,0.025697913,train
4311005,-0.43723848,train
4232868,-0.68347275,train
4766978,-1.2310122,train
3109831,-0.8438195,train
3931126,-1.466336,train
4294640,-0.46346393,train
3134694,-0.38594213,train
1949007,-0.2350693,train
2608862,0.3010868,train
1079021,-1.2791597,train
4542211,-1.1134762,train
1934022,-0.06830408,train
1127899,-0.70531714,train
3379592,0.32321507,train
1463607,-1.6920831,train
2929821,-0.81055063,train
2207334,-0.9669341,train
2322677,-1.2314272,train
2706942,-0.94551903,train
1393495,-1.8785108,train
3088933,0.39042526,train
2447147,-2.097897,train
1328682,-1.1092982,train
1038890,-0.7898469,train
1148918,-0.8077851,train
4418476,0.04938054,train
1211593,0.04230174,train
2757195,-1.2912083,train
4647876,-1.313852,train
4592925,-1.2706138,train
2070782,-0.6078747,train
3812063,-1.2791597,train
2204828,-0.35373053,train
4257696,-0.90058154,train
3419600,-0.05057282,train
3935312,-1.2841009,train
3699831,0.13810524,train
1620766,-0.3400845,train
4911423,0.35781717,train
3833437,-1.0210369,train
1699094,-1.2791597,train
2260285,0.26597553,train
2723066,-0.484201,train
1999535,-0.07257029,train
1100237,-0.95146954,train
4973773,-0.42141914,train
1140251,-0.86893934,train
4874180,-1.4172547,train
2406620,-0.3439069,train
3931376,-0.62666255,train
2670614,-0.85725456,train
2354484,-1.0177093,train
1250737,-0.6962843,train
2522191,-0.98781025,train
2480997,-0.07477444,train
4631849,0.41193014,train
4256947,-0.14136246,train
4160458,-1.3723838,train
4508852,-0.78213936,train
3749437,-0.20156837,train
1065103,-0.24564907,train
4840413,-0.6822301,train
3276277,-1.2059873,train
1846245,-1.0971447,train
1554477,-2.5184588,train
3111472,-0.49083456,train
3337899,-1.0628914,train
2025807,0.06148982,train
2947112,-1.2099342,train
4911699,-1.132323,train
2703353,-0.29483846,train
1708352,-0.8437372,train
4802883,-0.87209404,train
4430753,-1.23668,train
4984680,0.63939273,train
1918731,-0.8081648,train
1257448,-0.29128695,train
1775540,-1.4835885,train
4538532,-0.6457237,train
2068900,-1.5199891,train
2373781,-0.8776066,train
4006753,-1.2791597,train
1106658,0.5960161,train
4202758,-0.5915584,train
1921095,-0.9728587,train
2034427,-1.5959481,train
1823114,-0.73698074,train
4818699,-1.7082924,train
1090917,-0.29615062,train
3623708,-0.40412208,train
3097574,-0.2912371,train
3557230,-1.5904192,train
3502537,-1.2480981,train
1271130,0.14958087,train
2483546,-1.1340173,train
1608023,-0.63818276,train
3630307,-0.48686808,train
3819945,-1.007964,train
5082187,-0.09578656,train
4881137,-1.2826996,train
1196909,-0.8160764,train
3291327,-1.6199106,train
1584021,-1.2826996,train
2579998,-0.5848818,train
4246791,-2.3924549,train
3297858,-0.47611004,train
4945841,-0.4573404,train
2601486,-0.8922668,train
1501980,-0.50775516,train
4778302,-0.31713,train
1899234,-1.2826996,train
3932341,-1.2826996,train
2893674,-1.2907318,train
4465924,-1.784321,train
4320254,-0.8995305,train
3303806,-1.2826996,train
2090391,0.05778628,train
2669106,-1.01288,train
4685800,-1.2455755,train
3960203,-1.8729637,train
2000291,-1.2826996,train
3567442,-1.2826996,train
2488244,-0.08864905,train
4863747,-1.2826996,train
1227858,-0.8578315,train
4194544,-1.1845677,train
1452647,-0.7759598,train
2916399,-0.7699429,train
2620206,-0.97167355,train
1477522,-1.0642236,train
4072537,-1.2163193,train
3656946,-0.6601571,train
2544385,-0.8384184,train
4288043,0.26660877,train
3196850,-0.69510424,train
4612401,-1.0569654,train
1105462,-0.020946894,train
2176980,-0.6123276,train
3226014,-0.8811261,train
3260298,-1.2672501,train
4891791,-1.2643702,train
4736767,-1.1498244,train
2145165,-0.8859712,train
4944481,0.44271278,train
1749707,-1.1430405,train
3544327,-0.9122766,train
3465434,-0.40978232,train
4361279,-1.1829847,train
1914358,0.4834312,train
2347659,-0.1784106,train
3784440,-0.22964998,train
4054762,-0.9342914,train
2657312,-1.4466286,train
2012220,-0.8830697,train
4435248,-1.1527184,train
1522369,-0.4722939,train
4547378,-0.7959477,train
1297168,-0.14379965,train
2720490,-1.671346,train
4451147,-0.5305396,train
4017797,-1.3267108,train
1543972,-1.5749582,train
1754361,-0.021120038,train
1505625,0.2957092,train
2000421,-0.7110478,train
1891675,-0.7821345,train
1915704,-0.5463104,train
4053255,-1.3339767,train
3121687,-0.46099657,train
3525342,-0.26745445,train
3922875,-0.7901854,train
3936299,-1.2348444,train
4396926,-1.2826996,train
2934626,-1.3597491,train
4210723,-0.9206887,train
1502170,-0.8986141,train
2553794,-0.8813874,train
1685949,-1.2826996,train
1320585,-0.5824585,train
4748309,-1.1855115,train
4738256,-0.58094233,train
1102045,-1.0290782,train
4914507,-0.50970936,train
1052536,-1.6592846,train
1459660,-1.9415653,train
4697657,0.22957376,train
3543442,-0.82346314,train
1252713,-0.087356366,train
4024573,-0.12352332,train
2215645,-1.0474015,train
2913441,-0.82782423,train
1392657,-1.2288808,train
5130706,-0.86703235,train
4652888,-0.5956073,train
3211519,-1.2770311,train
1813913,-1.2741965,train
2492052,-0.07508954,train
1915704,-1.3039066,train
1592731,-0.1488748,train
5047677,0.51356554,train
3120748,-1.1861814,train
3472083,-0.6593253,train
3968178,-0.8100614,train
3359935,-1.1791195,train
3383518,-0.7280916,train
2215893,-1.2826996,train
2199198,-0.45822325,train
4197293,-1.580697,train
1205143,-0.37125587,train
1341640,-0.94741434,train
5103072,-0.9368758,train
4726479,-1.2826996,train
3726622,-0.97416013,train
4724994,-1.1468141,train
3929704,-0.42971012,train
3613533,-0.068818726,train
2464322,-0.010787249,train
4230166,-1.147669,train
3957622,-1.0033244,train
2915134,-0.9660966,train
1574955,-1.2185738,train
3278978,-0.9598044,train
2205441,-2.2888567,train
3124446,-0.28967434,train
3057914,-0.7590461,train
4933621,-1.2474014,train
2295094,-1.0662695,train
2575407,0.09055475,train
3691935,-1.1540321,train
3461769,-1.0369588,train
1365799,-0.41412446,train
2814844,-1.3855301,train
4250004,-0.83227783,train
3625137,-1.0885403,train
3479768,-1.2738155,train
3049420,-0.56515497,train
2533707,-0.039298825,train
3273054,-0.012712734,train
2487747,-0.68629414,train
4395688,-1.2974266,train
3465802,-0.54795176,train
2498224,-1.99041,train
3522284,-0.20504759,train
3413601,-0.80335325,train
1987033,-0.2172117,train
5053189,-0.5820879,train
2596152,-0.40908512,train
2945095,-1.2714416,train
3803435,-0.01528401,train
4420309,-0.24767886,train
2872522,-0.8535929,train
2839950,-0.99391776,train
4511138,-1.2401823,train
2452167,-1.1733634,train
3672663,-1.3623241,train
1743732,-0.8723305,train
3829007,-1.2974266,train
2484224,-1.439083,train
2610573,-0.28120774,train
5126248,-1.1146797,train
2309425,-0.54346997,train
2567827,-0.7060539,train
1795139,-1.1378113,train
4334946,-0.9040917,train
4985315,-0.059339557,train
4737503,-0.24640198,train
4186766,-0.93906087,train
3116415,-0.795066,train
2629136,-0.80694145,train
3631125,-0.03327247,train
2564632,-0.26822898,train
1505709,-0.45523182,train
3495848,-1.349635,train
4764490,-0.22232744,train
2806349,-1.0766722,train
3056474,-1.6357251,train
4612084,-1.172883,train
4539732,-1.2974266,train
1743986,-0.98808277,train
2208557,-0.9775628,train
4611950,-1.9533421,train
3473205,-0.97536767,train
1021027,-0.69349897,train
3115351,-0.14755812,train
4341544,-0.7252275,train
4308479,-1.2173313,train
4632635,-1.5907997,train
1462107,-0.68799216,train
1323184,-0.5429391,train
2917691,-1.4351828,train
4800815,-0.62049395,train
1130141,-0.4679311,train
4229312,-0.7231474,train
4735848,-0.1961132,train
3205330,-1.2974266,train
4593687,-0.5318699,train
4321867,-0.8223947,train
1639990,-0.2540498,train
3793154,-1.1124014,train
4252093,-0.8836106,train
