Patient ID,Feature 0, Dataset
2730664,0.40361503,train
1142713,0.41730994,train
2365168,0.4576917,train
1109369,0.45931792,train
5070306,0.45742634,train
2175935,0.4308647,train
3893626,0.4599064,train
4628072,0.4325734,train
4668012,0.46846467,train
1460087,0.45290932,train
1642892,0.46022144,train
3371188,0.44514066,train
1767863,0.46917543,train
3482968,0.45442554,train
2833964,0.43279976,train
1563187,0.38988358,train
3121691,0.40131006,train
3563475,0.40049592,train
2018084,0.457043,train
4647484,0.46845978,train
1910379,0.40689337,train
3975570,0.42037857,train
1471303,0.4604929,train
3951930,0.48627925,train
2901541,0.46599644,train
4108427,0.4697728,train
2468015,0.4409102,train
4758590,0.4627531,train
3555315,0.45756185,train
2711211,0.43077153,train
4408016,0.4677003,train
1131626,0.45926127,train
4796717,0.4644521,train
4744581,0.46940732,train
3068066,0.459568,train
1726386,0.40046135,train
2192472,0.47054654,train
4520746,0.44178003,train
4527139,0.46053037,train
4366011,0.4686766,train
2462849,0.45809713,train
3394434,0.46008795,train
4580365,0.43111768,train
3756665,0.4690082,train
1777088,0.41042823,train
4385325,0.45618066,train
3133416,0.46914104,train
1743927,0.48627925,train
3033528,0.44118008,train
2776276,0.47016203,train
1161623,0.4453857,train
1240229,0.46744505,train
3721900,0.43819404,train
2015650,0.44993445,train
2905741,0.39021304,train
4771827,0.45685968,train
4312321,0.35998294,train
5025202,0.44128156,train
1065522,0.40875274,train
2007173,0.40524003,train
2974406,0.47276893,train
1444407,0.4547233,train
4367942,0.45928493,train
2227024,0.45427123,train
3932514,0.47143137,train
4421637,0.37736458,train
2589915,0.44916686,train
2678803,0.4249143,train
1741585,0.4682579,train
4797590,0.391328,train
1782168,0.4540369,train
5113217,0.45011178,train
2544385,0.46906725,train
4746138,0.4729713,train
2275554,0.4474401,train
4346297,0.44709912,train
4927597,0.43548667,train
1491665,0.4645727,train
4071773,0.46383178,train
1961254,0.43100825,train
1477169,0.46120095,train
3869651,0.45071107,train
4756524,0.44368705,train
3237881,0.46764025,train
4312267,0.45897776,train
1106596,0.4668914,train
1831858,0.44556078,train
3938104,0.46251613,train
2637651,0.48627925,train
2579302,0.45843178,train
3548120,0.44540295,train
2753331,0.44094852,train
3938613,0.44431806,train
2484979,0.46713385,train
4890441,0.46670043,train
1240020,0.46026433,train
3698628,0.43498525,train
2093870,0.45107272,train
2939633,0.39250895,train
1387236,0.48027182,train
3923843,0.41493133,train
3507788,0.45164815,train
3772203,0.46925092,train
2292348,0.46806127,train
2256844,0.47087857,train
1704581,0.46155888,train
3699247,0.46603546,train
3387226,0.46349892,train
2577024,0.43682015,train
1924153,0.42448062,train
3861268,0.45622233,train
1616334,0.3414589,train
4579746,0.46243036,train
4533054,0.45305765,train
1242537,0.42885622,train
4000775,0.45376644,train
2590861,0.47385693,train
1904764,0.46057484,train
1606983,0.42803732,train
2163917,0.4715122,train
1104486,0.3964759,train
3664273,0.39965615,train
4963533,0.46972284,train
1420073,0.4378347,train
2501873,0.42437223,train
4950610,0.3828869,train
4881878,0.42138726,train
3496984,0.45916557,train
3672061,0.4497833,train
3512225,0.45260674,train
2908873,0.45825168,train
2462229,0.45339495,train
1776323,0.42083052,train
4701314,0.4434551,train
1156357,0.46093622,train
2890120,0.35926494,train
2340963,0.46008247,train
4268881,0.40289965,train
2426726,0.45818123,train
4959660,0.42170352,train
1688443,0.46545735,train
3640893,0.46272114,train
3906360,0.44910833,train
4820388,0.4319727,train
3172574,0.4721716,train
2039303,0.45810434,train
2609236,0.42291,train
1724329,0.46184587,train
3539506,0.48627925,train
3782089,0.44399258,train
1947758,0.46579024,train
4707001,0.45662385,train
1928083,0.45299456,train
2575712,0.46157125,train
4626314,0.4007221,train
2018974,0.46512485,train
2723545,0.4573599,train
4250749,0.45678315,train
1596873,0.48627925,train
2417881,0.46221128,train
3888740,0.40532914,train
4734769,0.39800295,train
3695011,0.45780897,train
2737085,0.41705486,train
4846577,0.4330246,train
3760719,0.4619174,train
3671928,0.4570301,train
2178311,0.40384862,train
2965138,0.4605265,train
1345373,0.4339111,train
1284068,0.4519584,train
1307338,0.48627925,train
1559014,0.4436657,train
3618319,0.42895204,train
5113320,0.43852255,train
2330726,0.46875837,train
2417440,0.41059434,train
4844315,0.44877008,train
4314964,0.44745183,train
4965085,0.3817692,train
4631455,0.43483275,train
3328031,0.444713,train
3901734,0.4622059,train
1852680,0.46602643,train
2260602,0.46909317,train
1326739,0.4452181,train
1538191,0.4641099,train
3010953,0.48627925,train
3390281,0.45701626,train
4397844,0.43353164,train
4375823,0.4697633,train
1734080,0.42555687,train
1597143,0.43352073,train
4116238,0.46416017,train
2883394,0.43156728,train
3854377,0.4569841,train
1680239,0.39098272,train
4189891,0.45587167,train
3895372,0.4577143,train
4208343,0.4452645,train
1463674,0.45884517,train
3790877,0.47289175,train
2821139,0.46899235,train
2290845,0.44005644,train
2196483,0.47148883,train
3845941,0.47210586,train
2418043,0.4435295,train
2415576,0.44258904,train
3536393,0.45511308,train
1928624,0.3466672,train
2884374,0.42841414,train
1611213,0.46594897,train
1291838,0.41979575,train
3558632,0.46711478,train
3495184,0.37808877,train
4921618,0.4475924,train
4787649,0.46857864,train
4662014,0.41574538,train
4715901,0.42829552,train
3824172,0.38882598,train
3760075,0.455297,train
2245209,0.43739942,train
1624834,0.3842808,train
2488573,0.46412405,train
3367924,0.43861794,train
2045178,0.42804587,train
1038930,0.3739065,train
4320905,0.4741013,train
3058432,0.47097027,train
2557556,0.48627925,train
3151489,0.39873683,train
1307445,0.3930882,train
2329719,0.4620678,train
2906843,0.48627925,train
3852722,0.45776233,train
2932701,0.44385874,train
2904945,0.395971,train
2277339,0.44411653,train
3549563,0.4123285,train
3779051,0.40114048,train
3116595,0.470224,train
4208061,0.44999182,train
2722663,0.3714194,train
3476420,0.4512433,train
2445205,0.45573163,train
4991095,0.44696125,train
1922116,0.454208,train
4550525,0.4543646,train
3824650,0.4655863,train
4953742,0.466171,train
4893477,0.45182252,train
4743323,0.45549256,train
2796655,0.46767503,train
2724807,0.40930855,train
3622423,0.4363632,train
4760121,0.3711607,train
3709486,0.4511871,train
4238723,0.4664527,train
2577024,0.472294,train
1498726,0.46595955,train
3043697,0.45895186,train
2163510,0.42166868,train
2900965,0.45350802,train
3699888,0.45721823,train
4105533,0.44800735,train
5127109,0.45816746,train
3673446,0.44950372,train
3690870,0.4586816,train
2186018,0.44640926,train
2626642,0.40785387,train
5029930,0.4434593,train
2448990,0.45931828,train
1484316,0.48627925,train
2097548,0.4465907,train
2407735,0.4544815,train
3453054,0.44129196,train
2928173,0.45618218,train
5127295,0.4506037,train
4133846,0.42963967,train
2418857,0.46930805,train
3663276,0.4554307,train
2866760,0.4650104,train
3841059,0.41030678,train
1050832,0.45374313,train
4521017,0.48627925,train
2289891,0.43289945,train
3166025,0.43939948,train
2582969,0.4686597,train
1574509,0.44931298,train
4459164,0.48627925,train
1883817,0.4423069,train
4183687,0.46535197,train
2367961,0.36303908,train
3915221,0.48627925,train
2149696,0.43645382,train
5010401,0.45058778,train
4568568,0.4596081,train
3777376,0.47391614,train
2689684,0.38312796,train
4772234,0.45830217,train
2831123,0.446958,train
1925256,0.45766225,train
3748649,0.45971832,train
1025168,0.46161193,train
2407067,0.43628365,train
3849227,0.47090736,train
4969162,0.48627925,train
4646647,0.45393652,train
1276187,0.4654757,train
2610115,0.45956194,train
3674672,0.46951517,train
1850956,0.43930846,train
4690917,0.4721911,train
3430538,0.4352348,train
3091220,0.46354857,train
4112710,0.4678611,train
4739990,0.44725895,train
3745934,0.41774324,train
1087870,0.45836407,train
1186606,0.45075825,train
1807615,0.4418848,train
3846350,0.35120642,train
3140467,0.46370468,train
4024007,0.46306553,train
4768664,0.46643203,train
4469025,0.46510586,train
3140925,0.3596257,train
5043511,0.46480238,train
2121396,0.42426062,train
1523149,0.46307266,train
3320329,0.36738363,train
2113840,0.4585953,train
2323998,0.48627925,train
5081867,0.4317395,train
2336618,0.4425287,train
3531834,0.48627925,train
4834220,0.47293407,train
3443159,0.45397922,train
2489062,0.4743266,train
1678347,0.43929031,train
4880943,0.4093488,train
2715051,0.45621452,train
3728357,0.38139433,train
2542585,0.48627925,train
3061382,0.46230185,train
3026440,0.4606406,train
4966837,0.42307547,train
3024416,0.46546936,train
4995468,0.456826,train
2669114,0.42343688,train
2892850,0.45981234,train
3548867,0.46288437,train
2306635,0.4467092,train
2020122,0.44662672,train
2863960,0.44379494,train
2622801,0.46469334,train
4293093,0.46664953,train
3837495,0.45626956,train
1180495,0.45463344,train
5030891,0.4363317,train
5107947,0.45487598,train
2214464,0.46529973,train
2497475,0.42622015,train
5028079,0.4644835,train
1733490,0.4701418,train
2403046,0.47168916,train
2590800,0.4646157,train
3787510,0.4084184,train
3906480,0.4107388,train
2293836,0.46098733,train
3675540,0.48627925,train
1724635,0.4563781,train
2662599,0.41178748,train
3330441,0.44344264,train
5113076,0.4411863,train
3702428,0.4362354,train
1235866,0.42822862,train
4445002,0.44821477,train
2780963,0.44764206,train
2496644,0.47427493,train
2933419,0.48627925,train
3525148,0.4620325,train
1711232,0.45952392,train
4590278,0.41771567,train
3328212,0.46071374,train
2003973,0.37516078,train
2772192,0.45455518,train
4727743,0.45175964,train
3703553,0.48627925,train
3559158,0.46181816,train
1905542,0.48627925,train
1387236,0.46744958,train
4330852,0.4583518,train
1943880,0.4565047,train
2966692,0.38533363,train
2968944,0.45063025,train
4257319,0.40360352,train
3076149,0.4652477,train
4719306,0.42632946,train
1451844,0.4689659,train
3010722,0.4765288,train
2988121,0.4571209,train
3076339,0.45828986,train
5036344,0.4646054,train
3980103,0.4684443,train
2790770,0.4659962,train
1431944,0.46926257,train
1461748,0.39140043,train
3412101,0.4319532,train
4897234,0.46420494,train
4368370,0.4281006,train
1705476,0.34048066,train
3005879,0.4593132,train
4258001,0.44342762,train
1098790,0.4252943,train
1553399,0.3928421,train
5066790,0.44258833,train
4957710,0.4582671,train
4406142,0.48627925,train
3830977,0.45141834,train
2400707,0.45678,train
1118780,0.4635528,train
4758714,0.4619614,train
2752975,0.46613172,train
4716718,0.46632648,train
4620111,0.46455446,train
4291767,0.45475465,train
4967001,0.48627925,train
3645631,0.45099872,train
3327504,0.46009746,train
4606623,0.47776824,train
4140438,0.4462542,train
2218914,0.4489335,train
3705535,0.47723055,train
4444673,0.45887217,train
4718987,0.4598441,train
3425327,0.48627925,train
3372298,0.46991506,train
2155333,0.42060181,train
2670215,0.45081624,train
4366320,0.4673841,train
4677461,0.45518446,train
2343227,0.45195046,train
3569264,0.48627925,train
4875511,0.46222323,train
4670285,0.4354563,train
1134605,0.43520078,train
1128739,0.46621063,train
1437695,0.48627925,train
3734950,0.43191743,train
3011858,0.48627925,train
5074303,0.47961807,train
2266617,0.47585067,train
4075314,0.46309027,train
4281533,0.4135284,train
4044526,0.44918618,train
3632916,0.46084836,train
4804151,0.4633241,train
1072165,0.43219057,train
4278771,0.47365016,train
2425595,0.45692587,train
4436758,0.46865186,train
3047260,0.46814907,train
1736582,0.46551055,train
1201766,0.44809753,train
2788869,0.4560442,train
3028943,0.4512905,train
3732384,0.46502995,train
3989545,0.4514396,train
3341723,0.46211854,train
4733784,0.45924684,train
4777407,0.46305656,train
3041874,0.4489251,train
3344235,0.44144532,train
2995440,0.46439576,train
2452922,0.38503054,train
1653863,0.45849556,train
3180617,0.4652338,train
4429446,0.45144367,train
3847991,0.4572649,train
4604434,0.46977487,train
1222816,0.44689092,train
2899601,0.4517977,train
4094949,0.37108788,train
2628508,0.45167634,train
4940200,0.45844778,train
2871058,0.4497017,train
1362457,0.45915848,train
2482811,0.45796013,train
4036531,0.46462676,train
4319158,0.41861817,train
1621821,0.4509571,train
2848341,0.48068154,train
2406117,0.4034741,train
4573676,0.45846042,train
2769836,0.4460876,train
1179035,0.4662694,train
4645944,0.41134173,train
2112418,0.45679757,train
1035471,0.3829717,train
4114763,0.44106308,train
2064593,0.4421173,train
4686966,0.46080342,train
1494505,0.46794,train
2485874,0.46545672,train
1125113,0.44646946,train
4589824,0.41988033,train
3320102,0.48627925,train
3337622,0.45101485,train
3221260,0.35386583,train
2992001,0.418978,train
4737532,0.45892733,train
1029898,0.4183943,train
3765018,0.44874436,train
3124664,0.3907814,train
5017100,0.42497942,train
4141487,0.44355005,train
5079707,0.4381422,train
1393915,0.46343482,train
3503847,0.46134236,train
4978430,0.45986623,train
1260865,0.44930825,train
3176657,0.4472808,train
3233032,0.43062064,train
1109454,0.46437776,train
4118396,0.42918757,train
1365443,0.45511326,train
3437310,0.44923326,train
1486115,0.48046163,train
3758456,0.46908677,train
4454474,0.46405324,train
4769248,0.36529905,train
3603379,0.46906918,train
2879619,0.45217925,train
1762262,0.45656696,train
4538816,0.45894915,train
3103309,0.4700153,train
3076429,0.447566,train
1364044,0.4610799,train
1602999,0.4568389,train
2459579,0.47162354,train
1186472,0.45526892,train
5018988,0.41326976,train
3486479,0.45267755,train
3845281,0.41978028,train
1698875,0.45566827,train
2715695,0.46248108,train
3825999,0.4057766,train
3854783,0.4679812,train
1746879,0.41577193,train
4369403,0.4609164,train
2649995,0.45274317,train
2168906,0.46246213,train
2990117,0.45046678,train
4254863,0.41375473,train
4522475,0.46651787,train
5092997,0.46047398,train
3181586,0.35554928,train
3753451,0.457863,train
1788104,0.46858674,train
2924824,0.46036047,train
2593254,0.46309024,train
2982824,0.45579603,train
2227717,0.41923237,train
3770816,0.42817113,train
3262854,0.38255996,train
4369792,0.4659527,train
2681029,0.45234293,train
1246789,0.4627161,train
1132816,0.45542806,train
1255112,0.46827075,train
1173543,0.4634136,train
2890209,0.42581576,train
2865746,0.4806627,train
2826053,0.45998535,train
4150391,0.464381,train
4966765,0.3809785,train
4530228,0.45421252,train
4962391,0.44689798,train
4218287,0.43909982,train
4460982,0.44219685,train
2702841,0.45254147,train
2484533,0.4746972,train
1863442,0.45591068,train
4581001,0.47090194,train
1041439,0.43711355,train
4347454,0.4564786,train
4677094,0.46904823,train
1644542,0.42578775,train
5106374,0.4075377,train
2052519,0.45257866,train
1572715,0.40426472,train
4274004,0.45823905,train
2147096,0.4557553,train
2910102,0.44529992,train
2011492,0.41358775,train
3799618,0.45894176,train
1139531,0.46049118,train
1775260,0.44480154,train
1835747,0.46024796,train
1480233,0.3825235,train
4384012,0.48627925,train
3355518,0.43746823,train
3376438,0.46436566,train
5000136,0.46420214,train
2558078,0.46975353,train
1901120,0.46287194,train
2648220,0.4626052,train
5097302,0.44809076,train
2551389,0.48627925,train
2589518,0.43398613,train
3005407,0.45573363,train
1152186,0.46403944,train
3275798,0.4452096,train
3189905,0.3864961,train
4824214,0.42734006,train
2429086,0.45597878,train
2369796,0.39388967,train
1679978,0.46026167,train
3631493,0.46626446,train
2041725,0.46675825,train
3262194,0.44247913,train
1812151,0.4491345,train
4287842,0.4512181,train
1900254,0.4651573,train
1358226,0.4752867,train
4803266,0.42378777,train
4746037,0.4576939,train
2013947,0.44541645,train
2307478,0.38008153,train
1118137,0.459507,train
4441722,0.4087494,train
2921513,0.41363397,train
1300712,0.46724626,train
4375109,0.45821267,train
2818736,0.4630409,train
3868343,0.45992073,train
4553241,0.44991398,train
2203425,0.45769075,train
2589349,0.4680406,train
2381170,0.4477876,train
3196417,0.44481635,train
3705938,0.4595865,train
1868430,0.48627925,train
1366072,0.45544425,train
4398051,0.4023595,train
3737262,0.44693816,train
4587466,0.46398565,train
3801934,0.468724,train
4989981,0.35000125,train
3057035,0.46275067,train
5131483,0.4374426,train
1872265,0.46509057,train
1416862,0.4645274,train
4105494,0.4646378,train
1019619,0.44467518,train
3619842,0.4643157,train
2866415,0.47228363,train
4156595,0.4685381,train
4982533,0.45808202,train
3012313,0.36138466,train
3197329,0.4255547,train
1188378,0.47170544,train
2632024,0.44306353,train
2661465,0.4630516,train
5005061,0.47448945,train
3880306,0.3735537,train
3249425,0.4444097,train
3310805,0.377103,train
4537562,0.45138678,train
1482619,0.4644246,train
1955183,0.38657844,train
4470608,0.48627925,train
3795735,0.46112654,train
2122012,0.44625214,train
4693831,0.4602393,train
4073526,0.46316165,train
2940404,0.405062,train
1366929,0.44622043,train
1558769,0.46428794,train
2732498,0.45818958,train
1344485,0.44982424,train
1332850,0.43183628,train
2027545,0.46107242,train
2751998,0.43490726,train
1780818,0.462912,train
5035569,0.47066134,train
4408561,0.4078293,train
3074450,0.45121828,train
2154923,0.4739992,train
2300030,0.4311778,train
1223515,0.46676537,train
1471664,0.4346105,train
4103712,0.40098065,train
4901468,0.4725123,train
2750663,0.46435302,train
3137019,0.46186203,train
2549892,0.46989548,train
3640724,0.4682195,train
3806081,0.45312482,train
1121791,0.47101325,train
1674755,0.4109868,train
3555245,0.3690756,train
4185012,0.46829212,train
2769790,0.4473767,train
2858562,0.45380065,train
2819419,0.3856469,train
4271707,0.46298406,train
1870075,0.44808808,train
4553020,0.45891953,train
1841374,0.45346528,train
5080034,0.46163988,train
1585204,0.44152805,train
2888183,0.4661439,train
1093490,0.4426611,train
2679344,0.4431202,train
1219677,0.46310812,train
4945399,0.45547542,train
2804867,0.39237612,train
3654463,0.45027602,train
2224002,0.4529048,train
4208957,0.44872522,train
1041182,0.4560832,train
1480183,0.4597529,train
2659278,0.48627925,train
3294948,0.44946903,train
4100935,0.4607402,train
1406077,0.48627925,train
3172204,0.4649065,train
4740745,0.45241153,train
1138519,0.47458872,train
2120179,0.4706522,train
1366072,0.46312332,train
3145549,0.48627925,train
2812897,0.4490419,train
1412975,0.458905,train
3732384,0.4689925,train
1453276,0.45982632,train
4190700,0.4616433,train
2864713,0.46330222,train
2488676,0.45395383,train
2759484,0.46577236,train
1771403,0.4141263,train
2123159,0.46582368,train
1927865,0.44672608,train
1454618,0.4544733,train
3803265,0.4191475,train
3012841,0.46503636,train
3328381,0.4337263,train
1059929,0.46372768,train
3684920,0.42805406,train
4888180,0.44585124,train
3245371,0.44513535,train
2570719,0.46449497,train
2211682,0.45946988,train
2403130,0.46344918,train
3552844,0.45682198,train
3231255,0.4552582,train
3786439,0.45538527,train
3877382,0.46459392,train
3079935,0.46550405,train
3274812,0.4552339,train
1508211,0.44216484,train
1579010,0.440823,train
1952747,0.46586728,train
5064267,0.44132364,train
4705670,0.38601723,train
1055319,0.45048073,train
5035820,0.4634216,train
1958445,0.45112646,train
3854304,0.37887228,train
2179518,0.46936995,train
1449752,0.4580602,train
2619962,0.44226676,train
1767278,0.46215278,train
3595730,0.4316734,train
3455220,0.46561852,train
5110170,0.4672688,train
3731389,0.4549874,train
4708978,0.4107859,train
3024504,0.46358782,train
3633021,0.43949044,train
4129139,0.45912927,train
3529055,0.47437182,train
1486701,0.43378508,train
1281628,0.46047005,train
1941017,0.4766892,train
3125095,0.4412954,train
4630583,0.44061434,train
1643007,0.42958337,train
3981892,0.44748193,train
2065259,0.48062375,train
2996707,0.48021019,train
4448367,0.47115138,train
4349021,0.45589715,train
4599728,0.4435415,train
1082791,0.42406738,train
3163630,0.45534363,train
3238712,0.41793156,train
1596546,0.4200896,train
1964277,0.4287839,train
3841084,0.44694787,train
4199462,0.45795533,train
3623319,0.4604299,train
3344973,0.45730165,train
2542521,0.45707387,train
1592051,0.46827328,train
1504364,0.384697,train
3221370,0.39330006,train
3913845,0.4592781,train
4395126,0.4619001,train
4690643,0.43124127,train
1150641,0.41370037,train
4227661,0.46280253,train
2708096,0.43880948,train
2025964,0.46900156,train
1151837,0.39380074,train
3051256,0.41926864,train
5074478,0.44620836,train
3151142,0.44533226,train
1532932,0.43069547,train
2316339,0.36227974,train
2422968,0.45343742,train
1920223,0.4029476,train
4615620,0.464688,train
3690313,0.45866835,train
3291242,0.4442538,train
2942737,0.4497261,train
3469908,0.3771829,train
5031052,0.39023823,train
4524409,0.45987913,train
2199272,0.44416592,train
3132812,0.47189745,train
2595229,0.45233986,train
3446561,0.46320924,train
3168876,0.46387494,train
3176215,0.46223837,train
4311005,0.4049816,train
4232868,0.45459056,train
4766978,0.36146462,train
3109831,0.45747375,train
3931126,0.45887476,train
4294640,0.46121642,train
3134694,0.47499222,train
1949007,0.46335906,train
2608862,0.45522025,train
1079021,0.48627925,train
4542211,0.46440637,train
1934022,0.46083808,train
1127899,0.4440668,train
3379592,0.47209662,train
1463607,0.48247945,train
2929821,0.47297904,train
2207334,0.44310546,train
2322677,0.38619176,train
2706942,0.44967437,train
1393495,0.46490517,train
3088933,0.45447606,train
2447147,0.4602327,train
1328682,0.43135014,train
1038890,0.45709077,train
1148918,0.46567467,train
4418476,0.45160535,train
1211593,0.4541884,train
2757195,0.4346858,train
4647876,0.44699898,train
4592925,0.38309446,train
2070782,0.4465981,train
3812063,0.48627925,train
2204828,0.45267022,train
4257696,0.44861642,train
3419600,0.46892527,train
3935312,0.35527605,train
3699831,0.47752354,train
1620766,0.4442611,train
4911423,0.45291653,train
3833437,0.4555368,train
1699094,0.48627925,train
2260285,0.43413612,train
2723066,0.47224382,train
1999535,0.44128317,train
1100237,0.4218138,train
4973773,0.46676752,train
1140251,0.47722036,train
4874180,0.4692385,train
2406620,0.45474336,train
3931376,0.44913742,train
2670614,0.42920184,train
2354484,0.46011522,train
1250737,0.43588293,train
2522191,0.45657295,train
2480997,0.42937422,train
4631849,0.44925416,train
4256947,0.45685065,train
4160458,0.46916035,train
4508852,0.46330196,train
3749437,0.4635035,train
1065103,0.42262387,train
4840413,0.41105622,train
3276277,0.38657942,train
1846245,0.42367998,train
1554477,0.4718247,train
3111472,0.44930482,train
3337899,0.45990568,train
2025807,0.45616987,train
2947112,0.47037196,train
4911699,0.4675376,train
2703353,0.45099282,train
1708352,0.44701275,train
4802883,0.43527088,train
4430753,0.44702074,train
4984680,0.4427226,train
1918731,0.41743252,train
1257448,0.45138878,train
1775540,0.45929983,train
4538532,0.43798357,train
2068900,0.45594898,train
2373781,0.46021336,train
4006753,0.3917485,train
1106658,0.4689707,train
4202758,0.44659984,train
1921095,0.4565743,train
2034427,0.46886212,train
1823114,0.4294236,train
4818699,0.48003447,train
1090917,0.4455438,train
3623708,0.4563901,train
3097574,0.46665123,train
3557230,0.45978743,train
3502537,0.43606287,train
1271130,0.44785577,train
2483546,0.40897846,train
1608023,0.4514201,train
3630307,0.4740404,train
3819945,0.46115407,train
5082187,0.45631894,train
4881137,0.37957314,train
1196909,0.45578298,train
3291327,0.46768054,train
1584021,0.37871817,train
2579998,0.45776567,train
4246791,0.46676666,train
3297858,0.4338443,train
4945841,0.45614174,train
2601486,0.4242278,train
1501980,0.46517482,train
4778302,0.460124,train
1899234,0.37490565,train
3932341,0.39145225,train
2893674,0.38787246,train
4465924,0.46179408,train
4320254,0.45706943,train
3303806,0.3694768,train
2090391,0.42510247,train
2669106,0.41904753,train
4685800,0.44710422,train
3960203,0.47598264,train
2000291,0.48627925,train
3567442,0.48627925,train
2488244,0.44609314,train
4863747,0.35168192,train
1227858,0.45893046,train
4194544,0.45712173,train
1452647,0.46380118,train
2916399,0.4610316,train
2620206,0.4509709,train
1477522,0.42867962,train
4072537,0.3801154,train
3656946,0.4644706,train
2544385,0.4462534,train
4288043,0.44903567,train
3196850,0.4569016,train
4612401,0.4419284,train
1105462,0.44309485,train
2176980,0.44684666,train
3226014,0.43414548,train
3260298,0.39728442,train
4891791,0.46574593,train
4736767,0.42663637,train
2145165,0.4564208,train
4944481,0.45141143,train
1749707,0.37564763,train
3544327,0.4776513,train
3465434,0.4705014,train
4361279,0.43248382,train
1914358,0.46836323,train
2347659,0.46682462,train
3784440,0.45692185,train
4054762,0.46550873,train
2657312,0.46892825,train
2012220,0.44882572,train
4435248,0.46121246,train
1522369,0.44477493,train
4547378,0.4125106,train
1297168,0.45760456,train
2720490,0.4635219,train
4451147,0.4410545,train
4017797,0.4062724,train
1543972,0.47288784,train
1754361,0.45577025,train
1505625,0.43993357,train
2000421,0.4568002,train
1891675,0.42675006,train
1915704,0.46029466,train
4053255,0.46816114,train
3121687,0.45053262,train
3525342,0.45189473,train
3922875,0.42121875,train
3936299,0.41657135,train
4396926,0.48627925,train
2934626,0.462185,train
4210723,0.41016427,train
1502170,0.42905545,train
2553794,0.43512443,train
1685949,0.40275484,train
1320585,0.44933477,train
4748309,0.45229635,train
4738256,0.4615482,train
1102045,0.4732669,train
4914507,0.45814082,train
1052536,0.46309224,train
1459660,0.45714277,train
4697657,0.46599504,train
3543442,0.44748765,train
1252713,0.4456669,train
4024573,0.4186593,train
2215645,0.4548978,train
2913441,0.4721823,train
1392657,0.45669347,train
5130706,0.45919952,train
4652888,0.4324589,train
3211519,0.41758576,train
1813913,0.3900225,train
2492052,0.4747455,train
1915704,0.46156085,train
1592731,0.46000925,train
5047677,0.45686096,train
3120748,0.44822603,train
3472083,0.44278345,train
3968178,0.45821863,train
3359935,0.4519965,train
3383518,0.46378133,train
2215893,0.48627925,train
2199198,0.4276199,train
4197293,0.45699096,train
1205143,0.45603955,train
1341640,0.396635,train
5103072,0.39958453,train
4726479,0.48627925,train
3726622,0.4363024,train
4724994,0.46395493,train
3929704,0.4450104,train
3613533,0.44009194,train
2464322,0.46441954,train
4230166,0.45013818,train
3957622,0.44871867,train
2915134,0.45538536,train
1574955,0.44499817,train
3278978,0.46796596,train
2205441,0.4708797,train
3124446,0.42973876,train
3057914,0.44909373,train
4933621,0.475246,train
2295094,0.4633128,train
2575407,0.45878348,train
3691935,0.44183636,train
3461769,0.44408265,train
1365799,0.4669417,train
2814844,0.45958197,train
4250004,0.42820206,train
3625137,0.4226478,train
3479768,0.41245627,train
3049420,0.45649952,train
2533707,0.46238625,train
3273054,0.44978407,train
2487747,0.4625758,train
4395688,0.36292788,train
3465802,0.44955125,train
2498224,0.46235135,train
3522284,0.4665426,train
3413601,0.42973742,train
1987033,0.4424422,train
5053189,0.45096302,train
2596152,0.46578845,train
2945095,0.4310495,train
3803435,0.46858838,train
4420309,0.46403268,train
2872522,0.43828145,train
2839950,0.47282407,train
4511138,0.4324783,train
2452167,0.45588034,train
3672663,0.46022645,train
1743732,0.44149706,train
3829007,0.36415932,train
2484224,0.46844864,train
2610573,0.4174004,train
5126248,0.4647698,train
2309425,0.46502268,train
2567827,0.45967907,train
1795139,0.39571744,train
4334946,0.3941096,train
4985315,0.4624975,train
4737503,0.44653013,train
4186766,0.46578056,train
3116415,0.44299188,train
2629136,0.4589099,train
3631125,0.4770132,train
2564632,0.4498737,train
1505709,0.44911042,train
3495848,0.45127812,train
4764490,0.44400668,train
2806349,0.40439087,train
3056474,0.46920323,train
4612084,0.40463737,train
4539732,0.39854062,train
1743986,0.4646119,train
2208557,0.44141147,train
4611950,0.46101674,train
3473205,0.4225846,train
1021027,0.45775068,train
3115351,0.46133947,train
4341544,0.4635363,train
4308479,0.46212175,train
4632635,0.46892056,train
1462107,0.44892362,train
1323184,0.42416185,train
2917691,0.47169945,train
4800815,0.47239178,train
1130141,0.446363,train
4229312,0.46298477,train
4735848,0.4463122,train
3205330,0.46486098,train
4593687,0.47899553,train
4321867,0.46150407,train
1639990,0.4551855,train
3793154,0.46834198,train
4252093,0.44493845,train
1910443,0.4468763,train
3793410,0.43090513,train
2907087,0.46012706,train
3885047,0.4790661,train
3928219,0.4492305,train
1097191,0.45888314,train
1524309,0.4217588,train
3073574,0.45994973,train
5024623,0.46151623,train
3882569,0.46374422,train
1019619,0.48627925,train
3101452,0.46268836,train
1533153,0.4607832,train
4178487,0.4587107,train
4520811,0.46554938,train
3521076,0.4533888,train
4229330,0.4619036,train
3172620,0.45435607,train
1596805,0.42179868,train
1202876,0.44158694,train
4438228,0.4631253,train
4143358,0.45498917,train
3426709,0.46822098,train
4428186,0.46761468,train
1377087,0.47346404,train
4174768,0.41978046,train
5012465,0.45943314,train
4748500,0.38723075,train
3038495,0.44748816,train
4883858,0.45129636,train
4930665,0.46563143,train
